callId,callDurationSec,readable_transcript
call_bd257668a3986152f173e8a5e4f,450.682,"Agent: Hi there! I'm Sara, a virtual assistant from the front office at Alpha Dental of Fall River. I'm here to assist you with appointments, billing, and any clinic-related queries. How can I assist you today?
User: I need to cancel my appointment for Monday.
Agent: Could you please provide me with the reason for the cancellation?
User: I'm having norovirus all over again, and I don't know if I'll be ready for Monday.
Agent: I'm sorry to hear that you're not feeling well. Let me proceed with your request. Could you please provide me with your date of birth?
User: 03/28/1957.
Agent: I found your appointment scheduled for Monday, April 28th, at 1:00 PM. Would you like to cancel this appointment?
User: Yes. Can we reschedule it?
Agent: I can help with that! First, let me cancel your current appointment, and then we can discuss rescheduling. I'll proceed with the cancellation now.
Agent: I'll go ahead and cancel your appointment for Monday, April 28th, at 1:00 PM. Please hold on for a moment.Your appointment has been successfully cancelled. Now, would you like to go ahead and reschedule it? If so, please let 
User: Yes. 
Agent: me know your preferred date and time!
User: Whatever you have.
User: Let's see.
Agent: Let me check the available slots for rescheduling your appointment. Please hold on for a moment.
Agent: I appreciate your patience! If you're still there, please let me know if you
User: Yes. I'm still here.
Agent: Thank you! I can help you reschedule your appointment. The next available slots are:

- Tuesday, April 29th, at 10:00 AM
- Wednesday, April 30th, at 2:00 PM
- Friday, May 2nd, at 11:00 AM

Please let me know which option works best for you!
User: Repeat that.
Agent: Sure! Here are the next available slots for rescheduling your appointment:

- Tuesday, April 29th, at 10:00 AM
- Wednesday, April 30th, at 2:00 PM
- Friday, May 2nd, at 11:00 AM

Which one would you like to choose?
User: The following week.
Agent: For the following week, I have the following available slots:

- Tuesday, May 6th, at 10:00 AM
- Wednesday, May 7th, at 2:00 PM
- Friday, May 9th, at 11:00 AM

Please let me know which date and time work for you!
User: Repeat those dates again, please.
Agent: Of course! Here are the available slots for the following week:

- Tuesday, May 6th, at 10:00 AM
- Wednesday, May 7th, at 2:00 PM
- Friday, May 9th, at 11:00 AM

Which one would you like to choose?
User: Toast steak. Tuesday at ten. May 6. Right?
Agent: It sounds like you meant to say Tuesday, May 6th, at 10:00 AM. I'll go ahead and 
User: Correct.
Agent: schedule that for you! Please hold on for a moment.
Agent: Thank you for confirming! I'll proceed to schedule your appointment for Tuesday, May 6th, at 10:00 AM. Please hold on for just a moment."
call_bd74fc920add6fc4114bd09227f,110.867,"Agent: Hello! I am Sara, a virtual assistant from the front office at Hull Family Dental. I am here to assist with appointment, billing, and clinic-related queries. How can I assist you today?
User: Reschedule appointment.
Agent: We hope everything is okay. Could I please know the reason for rescheduling your appointment?
User: Cole Dental called me.
Agent: Thank you for letting me know. Could you please provide the patient's date of birth?
User: High school. Thank you.
User: fifty nine.
Agent: Could you please clarify the patient's full date of birth, including the day, month, and year?
User: Five twelve nineteen fifty nine.
User: nine.
Agent: Thank you for providing the date of birth as May 12, 1959. Let me proceed with your request. Please hold on for a moment.I see that Chris Grosse has an appointment scheduled for today, Monday, July 21st, at 3:30 PM. Could you confirm if this is the appointment you would like to  Could you confirm if this is the appointment you would like to reschedule?
User: Daniel? Yes.
Agent: Got it! I will proceed with rescheduling the appointment for Chris Grosse. Could you please let me know your preferred new date for the appointment?
User: Ask the office to call me.
Agent: I will connect you to our rescheduling team for further assistance."
call_fb134e54eedfa3903fd878ccbba,64.669,"Agent: Hello! I am Sara, a virtual assistant from the front office at Hull Family Dental. I am here to assist with appointment, billing, and clinic-related queries. How can I assist you today?
User: Do you do extractions?
Agent: Yes, we do extractions as part of our dental services. If you'd like to schedule an appointment or need more information, I can assist you further. How can I help?
User: How much does it cost?
Agent: I’m unable to provide specific pricing details, as costs can vary depending on the complexity of the procedure and your insurance coverage. For accurate pricing and insurance-related information, I recommend speaking with our billing team. Would you like me to transfer your call to them?
User: Yes.
Agent: I will transfer your call to our billing team for assistance with pricing and insurance details."
call_343c357653d5b7a79ec532a0a3f,67.101,"Agent: Hello! I am Sara, a virtual assistant from the front office at Weymouth Family Dental Care. I'm here to assist you with appointment, billing, and clinic-related queries. How can I assist you today?
User: Reschedule a payment.
Agent: It sounds like you want to reschedule a payment. I can help with that, but I'll need to transfer your call to our clinic staff for further assistance. Please hold on for a moment while I do that.
Agent: I just wanted to check in and see if you're still there. If you need help with rescheduling 
User: Yes.
Agent: your payment, I can transfer your call to our clinic staff. Just let me know!
User: Yes, please.
Agent: I'm transferring your call to the clinic staff to help you with rescheduling your payment. Please hold on for a moment."
call_f34eab7ef939f6077312a035d64,65.933,"Agent: Hi there! I’m Sara, a virtual assistant from the 
Agent: front office at Alpha Dental Fall River. I’m here to assist you with appointments, billing, and any clinic-related queries. How can I assist you today?
User: I would like to speak to a secretary, please.
Agent: I can help you with that. Can you please let me know what your call is regarding?
User: Looking to reschedule an appointment.
Agent: I can transfer you to the clinic staff for that. Please hold on while I connect you.
Agent: Just a quick reminder, I'm here to help you with rescheduling your appointment. If you're ready, I can transfer you to the clinic staff. Let me know!
User: Yes.
Agent: I'm transferring you to the clinic staff to help you with rescheduling your appointment. Please hold on."
call_d6db30e9cc2ff5c2c88dad3d37a,66.757,"Agent: Hello!
User: Hello?
Agent:  I am Sara, a virtual assistant from the front office at Alpha Dental Fall River. I'm here to assist you with appointment, billing, and clinic-related queries. How can I assist you today?
User: I was received a voice mail regarding my upcoming appointment on June 13.
User: Right. So I
Agent: Could you please provide me with the patient's date of birth? This will help me find the appointment details for you.
User: Eleven seven seventy six.
Agent: Just to confirm, that's November 7, 1976, correct?
User: Yes.
Agent: I found your appointment details, Melissa. You have an appointment scheduled for June 13, 2025, at 1:30 PM.Is there anything else I can assist you with regarding this appointment?
User: No.
Agent: Thank you for contacting Alpha Dental Fall River! Have a great day!"
call_483a1d5a9f85e8c4ea3e2491431,62.725,"Agent: Hi there! I'm Sara, a virtual assistant from the front office at Alpha Dental of Fall River. I'm here to assist you with appointment, billing, and clinic-related queries. How can I help you today?
User: Reschedule.
Agent: Could you please provide me with the patient's date of birth?
User: Zero six one four two thousand six.
Agent: Just to confirm, that's June 14, 2006. Is that correct?
User: Yes.
Agent: It seems we couldn't find any patient records with that date of birth. Would you like me to transfer your call to the clinic staff for further assistance?
User: Yes.
Agent: I'm transferring your call to the clinic staff for further assistance with rescheduling your appointment. Please hold on."
call_218d636dca970277b507447dde6,132.683,"Agent: Hello!
User: I 
Agent:  I am 
User: do medicines. Good.
Agent: I am here to assist you with appointments, billing, and clinic-related queries. Could you let me know how I can help you today?
User: I need to reschedule an appointment.
Agent: I hope everything is okay. Could you please share the reason for rescheduling your appointment?
User: Family emergency.
Agent: Thank you for letting me know. I hope everything gets better soon. Could you please provide the patient's date of birth so I can assist with rescheduling the appointment?
User: December ten ninety one.
User: one.
Agent: Just to confirm, the date of birth is December 10, 1991. Let me proceed with your request.I see two upcoming appointments for Crystal Marie Larkin:

1. Wednesday, July 2nd at 12:30 PM.
2. Wednesday, September 3rd at 8:45 AM.

Could you confirm which appointment you would like to reschedule?
User: July second.
Agent: Got it. Could you please let me know your preferred new date for rescheduling the appointment?
User: July sixteenth.
Agent: Would you mind holding on for a second while 
Agent: we check for the best available 
Agent: slots?We found available appointment slots on your requested date of Wednesday, July 16, 2025. The first available slot is from 8:00 AM to 8:30 AM. Would you like to book this slot, or should I check for a later time?
User: Book that block.
Agent: Your appointment has been successfully rescheduled to Wednesday, July 16th, from 8:00 AM to 8:30 AM. Is there anything else I can assist you with?
User: No. Thank you.
User: you.
Agent: Thank you for contacting Alpha Dental Fall River. Have a great day!"
call_a5db2afc91fe96b0555db3636c1,61.03,"Agent: Hello, I am Sara, a virtual assistant from the front office at Alpha Dental Dartmouth. I am here to assist with appointment, billing, and clinic-related queries. How can I assist you today?
User: Cancel appointment.
Agent: Could you please share the reason for canceling the appointment?
User: I can't come. I feel very
Agent: I am sorry to hear that you are not feeling well. I hope you get better soon. Could you please provide the patient's date of birth so I can proceed with canceling the appointment?
User: July twenty eighth fifty nine. Appointment today. Just scheduled it. Half hour ago, but I can't drive.
Agent: I will connect you to the scheduling team to assist with canceling your appointment. Please hold on for a moment."
call_7e5ba30c3bde5d2dd24f080638e,95.759,"User: If they can move it to time.
Agent: Hi there! I'm Sara, a virtual assistant from the front office at Hull Family Dental. I'm here to assist with appointment, billing, and 
User: Thank you 
Agent: clinic-related 
User: very much, sir.
Agent: You're welcome! How can I assist you today?
User: Reschedule.
Agent: I can help with that! Could you please provide me with the patient's date of birth?
User: 02/21/1977.
Agent: Thank you! Just to confirm, that's February 21, 1977. Let me check the 
User: Yes.
Agent: appointment details for you. One moment, please.
Agent: It seems like I might have lost you for a moment. If you're still there, I'll proceed to check the appointment details for February 21, 1977. Please hold on for just a moment!
User: Okay.
Agent: It looks like I couldn't find any appointments associated with that date of birth. Would you like me to transfer your call to the clinic staff for further assistance?
User: Yes, please.
Agent: I'm transferring your call to the clinic staff for further assistance with rescheduling your appointment."
call_cb1bfecf1a0d5dfa0e497483fee,62.898,"Agent: Hello! This is Sara from Alpha Dental of Fall River. May I have your name, please?
 User: Gerald, Because
 Agent: Nice to meet you, Gerald! Are you a new 
 User: Yes. That's No. 
 Agent: patient, or do you have questions about an appointment or billing?
 User: Representative. I'm
 Agent: It seems like there might be a bit of confusion. Could you clarify if you're a new patient or if you have a specific question about an appointment or billing?
 User: Representative,
 Agent: It sounds like you might want to speak with a representative. Can you confirm if you have a specific issue or question that I can help with before transferring you?
 User: No.
 User: No.
 Agent: Alright, I will transfer your call to a representative for further assistance. Please hold on for a moment.Transferring you now!"
call_08d91798dd101acbaf814c45f84,108.21,"Agent: Hi, I am Sara, a virtual assistant from the front office at Alpha Dental Fall River. I am here to assist with appointment, billing, and clinic-related queries. How can I assist you today?
User: Okay. This is Maria Marks.
User: I got I got a bill from them.
User: I have Humana and I Medicaid and Humana. And the bill was, like, one ninety three and forty cents. But what I see is that Humana not the last time I was there, the time before that. I paid twenty five dollars co payment, and I didn't have to and I did pay twenty five dollars because Humana pays the co payment.
User: And this last time that I went there, I went to pull out a tooth. And I took an x-ray.
User: Medicare Medicare and Humana Humana base. How come I got a bill?
User: a bill of a hundred and ninety three dollars and forty cents? I did place a truth on my partial. On the bottom.
User: I have the partial. And they did replace a tooth.
User: But to take the tooth and the co payment that I did pay the the last time, I didn't have to.
User: How come I got this bill? A hundred and ninety three dollars and forty cents.
User: If I have Medicare and and Humana, pre insurance.
Agent: I understand your concern regarding the bill and insurance coverage. Let me transfer your call to our billing team, and they 
User: Yes.
Agent: will assist you further with this matter."
call_48c412f050e6a937a62addbb87a,65.599,"Agent: Hello, I am Sara, a virtual assistant from the front office at Seabreeze Dental. I am here to assist with appointment, billing, and clinic-related queries. How can I assist you today?
User: Received phone call.
Agent: Hi there! How can I assist you today? Are you calling about an appointment, billing, or something else?
User: Appointment.
Agent: Got it! Are you looking to book, confirm, reschedule, or cancel an appointment?
User: Confirm.
Agent: Could you please provide the patient's date of birth? This will help me locate the appointment details.
User: Six sixteen nineteen sixty two.
Agent: Thank you!
Agent:  Just to confirm, the date of birth is June 16, 1962. Let me proceed with your request.I am unable to locate the appointment details. I will transfer your call to the clinic for further assistance."
call_1e45fa167ea647d7ca4d6c3bf30,89.37,"Agent: Hi there! I’m Sara, a virtual assistant from the front office at Alpha Dental Attleboro. I’m here to assist you with appointments, billing, and any clinic-related queries. How can I assist you today?
User: So, pues, estoy
Agent: ¡Hola! Estoy aquí para ayudarte. ¿En qué puedo asistirte hoy?
User: Secretary.
Agent: ¿Podrías darme un poco más de información sobre lo que necesitas? Estoy aquí para ayudarte con citas, facturación o cualquier consulta relacionada con la clínica.
User: Oíme.
Agent: Entiendo que necesitas atención. ¿Cómo puedo ayudarte hoy?
User: Appointment.
Agent: ¿Estás buscando hacer una cita, confirmar una cita existente o reprogramar una cita?
User: Speak with someone.
Agent: I'm transferring your call to a human agent for further assistance."
call_9a8833e4ee322d5dd07ccc5f6c2,64.542,"Agent: Hello, I am Sara, a virtual assistant from the front office at Alpha Dental Fall River. I am here to assist with appointment, billing, and clinic-related queries. How can I assist you today?
User: Employment.
Agent: I am sorry, but I am unable to assist with employment-related queries. I recommend contacting the clinic directly for such inquiries. Is there anything else I can help you with?
User: Appointment.
Agent: Could you please let me know if you are looking to book a new appointment, 
User: Yes.
Agent: confirm an existing one, reschedule, or cancel an appointment?
User: Schedule an appointment.
Agent: I will connect you to our scheduling team to assist with booking your appointment. Please hold on."
